Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF, LCOM2, MAXCC, R-R, NSUB, NSUP, NCO, FOUT, DIT, CCOM, COH, S-R, Superclass, MINC, EXT, INTR, MPC, HVOL, HIER, HLTH, SIX, TCC, NQU, F-IN, MOD, LMC
"FindNodeVisitor",5,0.12,1.20,14,0.10,1364.13,7,2,2,5,3,98.09,32,30,2.00,0.00,2,0.50,0,1,3,2,2,5,0.60,0.00,org.apache.commons.configuration2.tree.ConfigurationNodeVisitorAdapter,134.86,0,0,0,302.50,0,82,0.25,6,2,1,0,0
"HierarchicalBuilderParameters",0,0.00,0.00,1,0.02,162.30,0,0,4,0,7,171.00,0,7,0.00,0.00,0,0.50,0,1,0,4,2,0,0.00,0.00,,171.00,0,0,0,50.72,0,16,0.00,0,0,3,1,0
"HierarchicalBuilderParametersImpl",2,0.00,1.00,8,0.08,1196.43,3,1,2,2,9,82.32,22,19,4.00,0.00,1,0.40,2,2,1,3,3,3,1.00,0.67,org.apache.commons.configuration2.builder.FileBasedBuilderParametersImpl,126.44,0,1,0,228.33,3,57,0.00,2,1,6,1,0
"HierarchicalBuilderProperties",1,0.00,1.00,2,0.02,166.86,1,0,1,1,4,99.75,7,4,0.00,1.00,1,0.00,0,0,0,1,1,2,0.00,0.00,,142.04,0,0,0,53.12,0,17,0.00,1,1,3,1,0
"HierarchicalConfiguration",9,0.00,1.00,10,1.62,55971.96,9,0,4,9,49,145.17,150,15,0.00,9.00,1,0.67,0,2,3,4,3,90,0.00,0.00,,139.19,0,0,0,4847.44,0,1002,0.00,9,6,45,1,0
"HierarchicalConfigurationConverter",7,0.00,2.29,59,0.71,26050.43,7,0,9,7,3,72.46,86,83,18.00,7.00,4,0.00,1,0,5,3,1,11,0.00,1.00,java.lang.Object,107.82,0,0,0,2136.88,0,433,0.00,16,2,0,1,6
"HierarchicalConfigurationXMLReader",6,0.80,1.00,16,0.14,2041.16,7,1,5,6,7,86.26,49,36,27.00,10.00,1,0.50,0,1,4,6,2,7,0.33,0.00,org.apache.commons.configuration2.ConfigurationXMLReader,134.94,0,0,0,432.36,1,112,0.13,6,2,1,1,2
"HierarchicalConfigurationXMLReader$SAXVisitor",5,1.00,1.60,24,0.31,9351.12,6,1,5,5,2,72.18,39,44,9.00,8.00,3,0.50,0,1,2,2,2,6,0.20,0.00,org.apache.commons.configuration2.tree.ConfigurationNodeVisitorAdapter,119.45,0,0,0,918.59,5,200,0.25,8,3,0,1,2
"HomeDirectoryLocationStrategy",8,0.14,1.38,28,0.27,4616.35,11,3,3,8,7,79.81,79,57,9.00,24.00,3,0.00,0,0,3,4,1,9,0.21,0.00,java.lang.Object,128.64,0,1,0,809.52,1,195,0.00,11,5,4,1,4
"HsqlDB",5,0.00,2.00,34,0.45,14028.32,7,2,8,6,1,161.79,6,65,8.00,0.00,3,0.00,0,0,3,0,1,1,0.50,0.00,java.lang.Object,112.33,1,0,1,1346.53,0,275,0.00,10,2,1,1,2
"INIBuilderParameters",0,0.00,0.00,1,0.02,221.46,0,0,5,0,7,171.00,0,7,0.00,0.00,0,0.50,0,1,0,5,2,0,0.00,0.00,,171.00,0,0,0,66.44,0,20,0.00,0,0,2,1,0
"INIBuilderParametersImpl",2,0.00,1.00,8,0.08,1196.43,3,1,1,2,4,76.93,17,18,4.00,0.00,1,0.75,0,3,1,2,4,1,1.00,0.00,org.apache.commons.configuration2.builder.HierarchicalBuilderParametersImpl,126.44,0,1,0,228.33,3,57,0.00,2,1,2,1,0
"INIBuilderProperties",1,0.00,1.00,2,0.02,166.86,1,0,0,1,1,99.75,7,4,0.00,1.00,1,0.00,0,0,0,0,1,2,0.00,0.00,,142.04,0,0,0,53.12,0,17,0.00,1,1,1,1,0
"INIConfiguration",25,0.10,2.64,237,3.00,183033.76,31,6,22,26,18,116.34,435,488,28.00,212.00,12,0.80,0,4,8,14,5,32,0.07,0.00,org.apache.commons.configuration2.BaseHierarchicalConfiguration,103.52,1,1,1,9012.83,11,1740,0.00,66,17,4,1,17
"INIConfiguration$GlobalSectionNodeModel",2,0.00,2.50,5,0.59,80207.35,2,0,22,2,6,77.04,14,12,14.00,2.00,4,0.50,0,1,1,6,2,3,0.00,0.00,org.apache.commons.configuration2.tree.TrackedNodeModel,119.33,0,0,0,1760.82,0,316,0.11,5,1,0,2,0
"INIConfiguration$GlobalSectionNodeModel$NodeHandlerDecorator<ImmutableNode>",7,0.00,1.43,30,0.42,15513.81,7,0,22,7,2,168.46,10,67,7.00,7.00,4,0.00,0,0,0,2,1,1,0.00,0.00,java.lang.Object,120.75,0,0,0,1267.47,3,277,0.00,10,7,0,2,1
"ImmutableConfiguration",48,0.00,1.00,49,42.07,2769911.41,48,0,6,48,17,95.38,576,54,0.00,48.00,1,0.00,0,0,0,1,1,2345,0.00,0.00,,132.94,0,0,0,126208.95,0,20882,0.00,48,48,16,1,0
"ImmutableConfigurationInvocationHandler",3,0.50,2.00,14,0.15,4126.03,4,1,4,3,2,117.12,47,34,8.00,1.00,2,0.00,0,0,1,1,1,5,0.67,0.00,java.lang.Object,120.87,0,1,0,436.71,0,102,0.00,6,2,1,0,1
"ImmutableConfigurationInvocationHandler$ImmutableIterator",4,0.33,1.00,10,0.08,1009.98,5,1,4,4,0,107.98,23,24,2.00,0.00,1,0.00,0,0,2,0,1,5,0.75,0.00,java.lang.Object,137.01,0,1,0,231.54,0,66,0.00,4,2,0,2,0
"ImmutableHierarchicalConfiguration",7,0.00,1.00,8,0.53,11152.12,7,0,2,7,8,126.01,100,12,0.00,7.00,1,0.50,0,1,0,2,2,56,0.00,0.00,,143.39,0,0,0,1600.02,0,361,0.00,7,7,6,1,0
"ImmutableNode",19,0.14,1.53,90,0.94,25795.42,23,4,7,19,104,71.43,160,152,11.00,0.00,4,0.00,0,0,2,0,1,20,0.38,0.00,java.lang.Object,120.78,0,0,0,2828.03,1,633,0.00,29,17,104,2,3
"ImmutableNode$Builder",17,0.01,1.71,78,0.65,14573.88,23,6,7,17,1,73.08,147,138,10.00,109.00,3,0.00,0,0,7,1,1,19,0.16,0.00,java.lang.Object,122.83,0,0,0,1944.83,1,467,0.00,29,10,0,3,4
"InMemoryNodeModel",56,0.36,1.77,252,5.71,211821.77,58,2,12,58,46,69.08,550,592,24.00,500.00,5,0.00,0,0,23,16,1,57,0.14,0.00,java.lang.Object,118.05,2,1,2,17139.91,1,3365,0.00,99,33,32,1,29
"InMemoryNodeModel$ConfigurationNodeVisitorAdapter<ImmutableNode>",1,0.00,2.00,7,0.05,1212.97,1,0,12,1,2,114.73,0,12,6.00,1.00,2,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,114.73,0,0,0,151.62,0,34,0.00,2,0,0,2,0
"InMemoryNodeModel$TransactionInitializer",1,0.00,1.00,4,0.03,314.73,1,0,12,1,1,128.64,0,9,1.00,1.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,128.64,0,0,0,81.75,1,20,0.00,1,1,0,2,0
"InMemoryNodeModel$TransactionInitializer_0",1,0.00,4.00,13,0.28,11994.58,1,0,12,1,1,96.41,0,35,49.00,1.00,4,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,96.41,0,0,0,853.46,2,149,0.00,4,1,0,2,0
"InMemoryNodeModel$TransactionInitializer_1",1,0.00,2.00,10,0.16,5996.38,1,0,12,1,1,103.49,0,24,6.00,1.00,2,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,103.49,0,0,0,494.94,3,93,0.00,2,1,0,2,0
"InMemoryNodeModel$TransactionInitializer_2",1,0.00,4.00,19,0.24,11082.47,1,0,12,1,1,140.53,1,34,6.00,1.00,4,0.00,0,0,0,1,1,1,0.00,0.00,java.lang.Object,90.53,0,0,0,729.11,1,132,0.00,4,1,0,2,0
"InMemoryNodeModel$TransactionInitializer_3",1,0.00,1.00,4,0.06,1309.86,1,0,12,1,1,123.76,0,11,4.00,1.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,123.76,0,0,0,188.02,1,40,0.00,1,1,0,2,0
"InMemoryNodeModel$TransactionInitializer_4",1,0.00,5.00,15,0.22,7738.65,1,0,12,1,1,95.36,0,33,6.00,1.00,5,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,95.36,0,0,0,666.49,1,127,0.00,5,1,0,2,0
"InMemoryNodeModel$TransactionInitializer_5",1,0.00,1.00,2,0.01,58.06,1,0,12,1,1,95.65,9,4,0.00,1.00,1,0.00,0,0,0,1,1,2,0.00,0.00,,145.65,0,0,0,30.53,0,11,0.00,1,1,0,1,0
"InMemoryNodeModelSupport",1,0.00,1.00,2,0.02,252.51,1,0,0,1,8,140.86,4,6,0.00,1.00,1,0.00,0,0,0,3,1,1,0.00,0.00,,140.62,0,0,0,72.95,0,21,0.00,1,1,5,1,0
"Initializable",1,0.00,1.00,2,0.01,40.30,1,0,0,1,3,114.68,6,4,0.00,1.00,1,0.00,0,0,1,0,1,2,0.00,0.00,,146.90,0,0,0,21.65,0,9,0.00,1,0,3,1,0
"InputStreamSupport",1,0.00,1.00,2,0.02,108.55,1,0,3,1,3,95.41,8,4,0.00,1.00,1,0.00,0,0,1,1,1,2,0.00,0.00,,143.51,0,0,0,45.02,0,14,0.00,1,0,2,1,0
"InterpolationTestHelper",12,0.00,1.67,112,1.64,51732.94,12,0,11,12,10,69.75,76,174,13.00,12.00,4,0.00,0,0,11,4,1,14,0.00,0.00,java.lang.Object,105.81,0,0,0,4910.37,2,941,0.00,20,1,6,1,0
"InterpolationTestHelper$Lookup",1,0.00,1.00,3,0.02,266.51,1,0,11,1,0,133.87,0,8,2.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,133.87,0,0,0,57.11,0,15,0.00,1,1,0,2,0
"InterpolatorSpecification",5,0.19,1.00,18,0.14,2385.93,9,4,6,5,9,101.32,66,34,0.00,4.00,1,0.00,0,0,1,2,1,6,0.40,0.00,java.lang.Object,128.92,0,0,0,430.68,0,109,0.00,5,4,8,2,0
"InterpolatorSpecification$Builder",10,0.00,1.60,52,0.39,8264.51,14,4,6,10,3,71.64,84,81,8.00,30.00,3,0.00,0,0,3,3,1,10,0.25,0.00,java.lang.Object,120.95,0,0,0,1175.35,0,280,0.00,16,7,0,2,4
"JNDIConfiguration",19,0.14,2.21,120,1.58,68336.21,23,4,16,20,7,63.53,158,254,20.00,123.00,6,0.50,1,2,10,3,3,41,0.12,0.33,org.apache.commons.configuration2.AbstractConfiguration,112.63,1,0,1,4744.08,5,937,0.04,42,9,4,1,4
"JSONConfiguration",5,0.00,1.40,19,0.28,5055.73,7,2,10,7,7,95.70,29,47,21.00,2.00,2,0.83,0,5,5,6,6,4,0.50,0.00,org.apache.commons.configuration2.AbstractYAMLBasedConfiguration,125.39,2,1,2,826.35,4,181,0.00,7,0,1,1,0
"JndiBuilderParameters",0,0.00,0.00,1,0.01,108.00,0,0,3,0,5,171.00,0,5,0.00,0.00,0,0.50,0,1,0,3,2,0,0.00,0.00,,171.00,0,0,0,36.00,0,12,0.00,0,0,2,1,0
"JndiBuilderParametersImpl",2,0.00,1.00,9,0.07,878.56,4,2,1,2,5,84.51,23,18,3.00,2.00,1,0.50,0,1,0,2,2,1,0.50,0.00,org.apache.commons.configuration2.builder.BasicBuilderParameters,125.59,0,1,0,214.88,1,55,0.00,2,2,3,1,0
"JndiBuilderProperties",2,0.00,1.00,3,0.05,531.41,2,0,1,2,1,107.31,13,5,0.00,2.00,1,0.00,0,0,0,0,1,6,0.00,0.00,,145.11,0,0,0,148.67,0,41,0.00,2,2,1,1,0
"LegacyListDelimiterHandler",9,0.06,2.67,76,0.99,57410.96,13,4,6,9,8,63.02,101,140,28.00,35.00,10,0.50,0,1,1,2,2,21,0.19,0.00,org.apache.commons.configuration2.convert.AbstractListDelimiterHandler,105.86,0,0,0,2969.88,0,578,0.00,24,8,6,1,4
"ListDelimiterHandler",4,1.00,1.00,6,0.09,1615.94,5,1,2,5,33,121.15,55,7,0.00,4.00,1,0.00,0,0,0,1,1,4,0.00,0.00,,143.68,1,0,1,273.90,0,75,0.00,4,4,32,1,0
"ListDelimiterHandler$ValueTransformer",1,0.00,1.00,3,0.01,236.11,1,0,2,1,0,134.28,0,8,2.00,1.00,1,0.00,0,0,0,0,1,0,0.00,0.00,java.lang.Object,134.28,0,0,0,44.97,0,13,0.00,1,1,0,2,0
"LockMode",0,0.00,0.00,1,0.00,11.61,0,0,0,0,8,171.00,27,5,0.00,0.00,0,0.00,0,0,0,0,1,1,0.00,0.00,java.lang.Object,171.00,0,0,0,11.61,0,5,0.00,0,0,8,1,0
"Logging",15,0.02,1.00,44,0.46,5282.27,18,3,6,15,0,86.01,117,97,10.00,0.00,1,0.50,0,1,15,0,2,32,0.31,0.00,org.apache.commons.logging.impl.Log4JLogger,133.28,0,0,0,1371.21,1,336,0.00,15,0,0,1,0
"Lookup",1,0.00,1.00,2,0.01,58.06,1,0,0,1,25,97.17,10,4,0.00,1.00,1,0.00,0,0,0,0,1,2,0.00,0.00,,145.65,0,0,0,30.53,0,11,0.00,1,1,25,1,0
"ManagedReloadingDetector",3,0.25,1.00,10,0.07,693.72,5,2,2,4,3,82.87,26,22,1.00,0.00,1,0.00,0,0,2,2,1,4,0.67,0.00,java.lang.Object,132.65,1,1,1,211.92,0,57,0.00,3,1,1,1,0
"ManagedReloadingDetectorMBean",1,0.00,1.00,2,0.01,40.30,1,0,0,1,0,167.51,3,4,0.00,1.00,1,0.00,0,0,1,0,1,2,0.00,0.00,,146.90,0,0,0,21.65,0,9,0.00,1,0,0,1,0
"MapConfiguration",15,0.07,1.27,52,0.66,20893.49,17,2,7,15,13,75.96,131,112,18.00,0.00,3,0.40,2,2,5,3,3,14,0.43,0.67,org.apache.commons.configuration2.AbstractConfiguration,125.81,0,1,0,1967.18,4,442,0.08,19,10,10,1,2
"MergeCombiner",4,0.00,4.00,60,0.77,39256.57,4,0,6,4,4,72.25,55,86,29.00,6.00,6,0.50,0,1,1,2,2,7,0.00,0.00,org.apache.commons.configuration2.tree.NodeCombiner,94.77,0,0,0,2319.04,1,439,0.00,16,3,2,1,4
"MockInitialContextFactory",8,0.10,1.62,70,1.17,62274.45,17,9,9,8,1,56.01,79,113,24.00,22.00,3,0.00,0,0,4,0,1,9,0.19,0.00,java.lang.Object,104.84,0,1,0,3498.41,0,667,0.00,13,4,1,1,6
"ModelTransaction",35,0.02,1.40,164,2.08,70631.26,50,15,11,35,15,70.26,295,278,18.00,517.00,3,0.00,0,0,19,8,1,39,0.08,0.00,java.lang.Object,119.63,0,0,0,6232.38,0,1371,0.00,49,16,8,0,14
"ModelTransaction$AddAttributeOperation",2,1.00,1.00,8,0.06,724.11,4,2,11,2,1,102.60,11,16,4.00,0.00,1,0.50,0,1,1,1,2,2,1.00,0.00,org.apache.commons.configuration2.tree.Operation,128.16,0,0,0,184.14,0,49,0.00,2,1,0,1,0
"ModelTransaction$AddAttributesOperation",2,0.00,1.00,6,0.06,761.65,3,1,11,2,1,114.78,10,14,4.00,0.00,1,0.50,0,1,1,1,2,2,1.00,0.00,org.apache.commons.configuration2.tree.Operation,132.65,0,0,0,175.16,0,46,0.00,2,1,0,1,0
"ModelTransaction$ChangeNodeNameOperation",2,0.00,1.00,6,0.05,566.51,3,1,11,2,1,115.79,10,14,4.00,0.00,1,0.50,0,1,1,1,2,2,1.00,0.00,org.apache.commons.configuration2.tree.Operation,133.66,0,0,0,136.19,0,38,0.00,2,1,0,1,0
"ModelTransaction$ChangeNodeValueOperation",2,0.00,1.00,6,0.05,566.51,3,1,11,2,1,115.79,10,14,4.00,0.00,1,0.50,0,1,1,1,2,2,1.00,0.00,org.apache.commons.configuration2.tree.Operation,133.66,0,0,0,136.19,0,38,0.00,2,1,0,1,0
"ModelTransaction$ChildrenUpdateOperation",8,0.10,1.38,38,0.47,16055.95,11,3,11,8,1,72.40,62,71,8.00,8.00,4,0.50,0,1,5,1,2,9,0.42,0.00,org.apache.commons.configuration2.tree.Operation,119.43,0,0,0,1404.95,2,306,0.00,11,3,0,1,2
"ModelTransaction$ConfigurationNodeVisitorAdapter<ImmutableNode>",1,0.00,1.00,5,0.05,843.32,1,0,11,1,2,121.66,0,11,4.00,0.00,1,0.00,0,0,1,2,1,0,0.00,0.00,java.lang.Object,121.66,0,0,0,140.55,1,32,0.00,1,0,0,2,0
"ModelTransaction$Operation",1,0.00,1.00,2,0.01,77.08,1,0,11,1,1,107.12,12,5,3.00,1.00,1,0.00,0,0,0,1,1,2,0.00,0.00,java.lang.Object,144.68,0,0,0,33.70,0,12,0.00,1,1,0,2,0
"ModelTransaction$Operations",6,0.00,2.33,42,0.39,11290.91,9,3,11,6,2,63.15,54,77,7.00,14.00,5,0.00,0,0,6,2,1,9,0.33,0.00,java.lang.Object,113.15,0,0,0,1170.96,4,258,0.00,14,0,0,1,2
"ModelTransaction$RemoveAttributeOperation",2,0.00,1.00,6,0.05,566.51,3,1,11,2,1,115.79,10,14,4.00,0.00,1,0.50,0,1,1,1,2,2,1.00,0.00,org.apache.commons.configuration2.tree.Operation,133.66,0,0,0,136.19,0,38,0.00,2,1,0,1,0
"MultiFileBuilderParameters",0,0.00,0.00,1,0.01,108.00,0,0,3,0,5,171.00,0,6,0.00,0.00,0,0.50,0,1,0,3,2,0,0.00,0.00,,171.00,0,0,0,36.00,0,12,0.00,0,0,2,1,0
"MultiFileBuilderParametersImpl",8,0.10,1.12,29,0.29,6829.72,11,3,4,8,11,77.38,77,61,10.00,32.00,2,0.50,0,1,0,4,2,7,0.25,0.00,org.apache.commons.configuration2.builder.BasicBuilderParameters,126.79,0,1,0,876.51,2,208,0.11,9,8,7,1,2
"MultiFileBuilderProperties",2,0.00,1.00,3,0.05,588.34,2,0,1,2,2,102.47,14,5,0.00,2.00,1,0.00,0,0,0,1,1,6,0.00,0.00,,144.76,0,0,0,144.83,0,41,0.00,2,2,1,1,0
"MultiFileConfigurationBuilder",21,0.09,1.67,116,1.61,53244.64,27,6,21,26,20,73.38,236,244,17.00,153.00,4,0.25,2,1,7,16,2,26,0.08,1.00,org.apache.commons.configuration2.builder.BasicConfigurationBuilder,116.12,5,0,5,4816.70,10,1007,0.07,35,14,4,1,12
"MultiFileConfigurationBuilder$EventListener<ConfigurationBuilderEvent>",1,0.00,1.00,3,0.02,175.66,1,0,21,1,1,135.30,0,8,1.00,1.00,1,0.00,0,0,1,1,1,0,0.00,0.00,java.lang.Object,135.30,0,0,0,50.19,1,14,0.00,1,0,0,2,0
"MultiFileConfigurationBuilderProvider",4,0.11,1.25,18,0.29,8607.30,7,3,13,4,13,107.27,59,50,13.00,6.00,2,0.50,0,1,1,13,2,7,0.25,0.00,org.apache.commons.configuration2.builder.combined.BaseConfigurationBuilderProvider,120.10,0,0,0,869.53,2,190,0.00,5,3,0,1,2
"MultiFileConfigurationBuilderProvider$ReloadableWrapperBuilder",2,0.00,1.00,7,0.06,1077.39,3,1,13,2,4,86.68,14,16,2.00,0.00,1,0.50,0,1,1,4,2,2,1.00,0.00,org.apache.commons.configuration2.builder.combined.WrapperBuilder,128.97,0,1,0,180.39,0,48,0.00,2,1,0,2,0
"MultiFileConfigurationBuilderProvider$WrapperBuilder",4,0.17,1.00,12,0.17,3703.00,6,2,13,4,6,145.06,13,29,8.00,0.00,1,0.00,0,0,2,6,1,2,0.62,0.00,java.lang.Object,129.61,0,1,0,502.52,0,120,0.00,4,2,0,2,0
"MultiWrapDynaBean",12,0.36,1.42,47,0.54,13397.53,14,2,8,12,4,113.83,55,89,9.00,34.00,4,0.00,0,0,5,2,1,8,0.17,0.00,java.lang.Object,124.56,0,1,0,1629.26,0,373,0.00,17,7,2,0,2
"MultiWrapDynaClass",6,0.07,1.33,28,0.24,5158.54,9,3,7,7,1,104.76,30,46,7.00,2.00,3,0.00,0,0,2,0,1,5,0.39,0.00,java.lang.Object,122.63,1,1,1,733.17,0,171,0.00,8,4,1,0,1
"NoOpSynchronizer",4,0.00,1.00,5,0.03,180.48,4,0,0,4,7,128.56,22,20,2.00,4.00,1,0.00,0,0,4,1,1,1,0.00,0.00,java.lang.Object,154.13,0,0,0,94.12,0,34,0.00,4,0,6,1,0
"NodeAddData",6,0.10,1.17,22,0.18,2995.22,10,4,4,6,13,102.04,80,41,8.00,10.00,2,0.00,0,0,1,0,1,7,0.33,0.00,java.lang.Object,128.43,0,0,0,525.48,0,131,0.00,7,5,13,1,1
"NodeCombiner",6,0.20,1.00,14,0.16,2686.27,8,2,3,6,12,97.38,71,27,5.00,0.00,1,0.00,3,0,2,3,1,7,0.33,3.00,java.lang.Object,136.17,0,0,0,478.98,0,124,0.00,6,4,9,2,0
"NodeCombiner$AbstractImmutableNodeHandler",2,0.00,1.00,5,0.03,295.40,2,0,3,2,1,138.84,0,13,2.00,2.00,1,0.00,0,0,0,1,1,0,0.00,0.00,java.lang.Object,138.84,0,0,0,79.82,0,23,0.00,2,2,0,2,0
"NodeHandler",15,0.00,1.00,16,3.55,88463.85,15,0,2,15,69,90.88,125,18,0.00,15.00,1,0.00,0,0,0,1,1,238,0.00,0.00,,140.03,0,0,0,10638.89,0,2045,0.00,15,15,69,1,0
"NodeHandlerDecorator",16,0.00,1.00,32,0.45,8665.05,16,0,2,16,4,186.22,22,83,11.00,16.00,1,0.00,0,0,0,2,1,2,0.00,0.00,java.lang.Object,138.01,0,1,0,1357.33,0,345,0.00,16,16,2,2,1
"NodeKeyResolver",5,0.00,1.00,6,0.73,17515.40,5,0,2,5,16,102.34,60,9,0.00,5.00,1,0.00,0,0,0,4,1,30,0.00,0.00,,139.90,0,0,0,2198.86,0,465,0.00,5,5,12,1,0
"NodeMatcher",1,0.00,1.00,2,0.03,361.22,1,0,0,1,9,90.92,10,4,0.00,1.00,1,0.00,0,0,0,1,1,1,0.00,0.00,,139.40,0,0,0,97.56,0,27,0.00,1,1,9,1,0
"NodeModel",9,0.00,1.00,10,1.53,42569.50,9,0,1,9,12,90.59,86,13,0.00,9.00,1,0.00,0,0,6,3,1,90,0.00,0.00,,140.12,0,0,0,4596.96,0,914,0.00,9,3,9,1,0
"NodeModelSupport",1,0.00,1.00,2,0.02,179.36,1,0,0,1,1,123.92,5,4,0.00,1.00,1,0.00,0,0,0,1,1,2,0.00,0.00,,141.79,0,0,0,54.79,0,18,0.00,1,1,0,1,0
"NodeNameMatchers",2,0.00,1.00,5,0.23,7497.45,2,0,1,2,6,90.22,24,22,10.00,2.00,1,0.00,0,0,0,2,1,1,0.00,0.00,java.lang.Object,127.78,0,0,0,691.88,0,148,0.00,2,2,4,1,0
"NodeSelector",8,0.29,1.75,44,0.57,20642.00,9,1,6,8,18,68.97,83,79,13.00,0.00,3,0.00,0,0,3,4,1,9,0.75,0.00,java.lang.Object,116.11,0,0,0,1707.84,1,359,0.00,14,5,14,1,1
"NodeStructureHelper",28,0.00,1.50,154,2.54,111507.23,41,13,8,28,19,65.57,233,286,23.00,412.00,6,0.00,0,0,2,4,1,29,0.08,0.00,java.lang.Object,114.69,0,0,0,7610.75,0,1514,0.00,42,26,15,1,6
"NodeStructureHelper$IAnswer<List<QueryResult<ImmutableNode>>>",1,0.00,1.00,6,0.12,3886.32,1,0,8,1,4,113.48,0,14,60.00,1.00,1,0.00,0,0,0,4,1,0,0.00,0.00,java.lang.Object,113.48,0,0,0,355.00,0,71,0.00,1,1,0,2,0
"NodeStructureHelper$IAnswer<NodeAddData<ImmutableNode>>",1,0.00,1.00,6,0.10,3216.65,1,0,8,1,4,114.12,0,12,58.00,1.00,1,0.00,0,0,0,4,1,0,0.00,0.00,java.lang.Object,114.12,0,0,0,307.16,0,62,0.00,1,1,0,2,0
"NodeTracker",16,0.53,1.81,91,1.35,48140.65,17,1,6,16,8,84.56,206,186,24.00,16.00,4,0.00,0,0,2,6,1,20,0.50,0.00,java.lang.Object,115.03,0,0,0,4040.00,1,829,0.00,29,14,3,0,5
"NodeTracker$TrackedNodeData",9,0.08,1.00,25,0.23,3650.11,12,3,6,9,2,87.65,68,50,13.00,2.00,1,0.00,0,0,2,2,1,10,0.41,0.00,java.lang.Object,133.68,0,0,0,677.27,1,177,0.00,9,7,0,2,2
"NodeTreeWalker",5,1.00,2.80,37,0.49,19108.02,6,1,2,6,12,131.23,92,66,11.00,5.00,4,0.00,0,0,4,2,1,6,0.00,0.00,java.lang.Object,109.72,1,0,1,1455.22,0,309,0.00,14,1,10,1,3
"NodeUpdateData",7,0.12,1.29,26,0.34,9236.27,11,4,5,7,6,82.42,79,48,13.00,27.00,2,0.00,0,0,1,1,1,8,0.14,0.00,java.lang.Object,124.87,0,0,0,1006.43,0,236,0.00,9,6,5,1,2
"NonCloneableConfiguration",6,0.00,1.00,11,0.09,836.38,6,0,1,6,3,147.60,23,31,4.00,6.00,1,0.67,0,2,2,1,3,6,0.00,0.00,org.apache.commons.configuration2.AbstractConfiguration,144.06,0,0,0,265.36,0,76,0.04,6,4,2,1,0
"NonStringTestHolder",17,0.06,1.06,70,0.91,16643.32,18,1,3,17,3,166.52,7,108,16.00,0.00,2,0.00,0,0,17,1,1,2,0.94,0.00,java.lang.Object,124.28,0,0,0,2742.41,0,613,0.00,18,0,2,1,0
"OverrideCombiner",3,0.00,3.33,33,0.45,24973.35,3,0,0,3,5,143.06,65,57,25.00,0.00,5,0.50,0,1,1,2,2,8,0.00,0.00,org.apache.commons.configuration2.tree.NodeCombiner,100.52,0,0,0,1348.94,1,273,0.00,10,2,3,1,3
"Parameters",16,0.93,1.00,39,0.51,13431.75,17,1,16,16,34,86.42,167,94,13.00,40.00,1,0.00,0,0,4,22,1,17,0.12,0.00,java.lang.Object,133.31,0,0,0,1528.44,1,369,0.00,16,12,12,2,2
"Parameters$ParametersIfcInvocationHandler",3,0.50,1.00,10,0.13,3909.75,4,1,16,3,0,77.41,29,22,8.00,1.00,1,0.00,0,0,1,0,1,4,0.67,0.00,java.lang.Object,126.74,0,1,0,402.19,0,93,0.00,3,2,0,2,1
"ParametersBeanTestImpl",7,0.17,1.00,20,0.11,1160.75,10,3,0,7,2,184.79,5,36,2.00,23.00,1,0.50,0,1,2,1,2,1,0.19,0.00,org.apache.commons.configuration2.builder.BasicBuilderParameters,136.28,0,0,0,324.85,0,95,0.00,7,5,1,1,1
"PatternSubtreeConfigurationWrapper",63,0.04,1.06,146,1.97,40264.28,67,4,18,63,12,181.97,38,352,13.00,0.00,3,0.80,0,4,12,11,5,5,0.21,0.00,org.apache.commons.configuration2.BaseHierarchicalConfiguration,135.05,0,1,0,5924.51,2,1452,0.13,67,51,1,1,4
"PeriodicReloadingTrigger",10,0.02,1.40,39,0.37,6130.50,16,6,6,10,2,82.01,109,78,5.00,30.00,2,0.00,0,0,6,1,1,12,0.18,0.00,java.lang.Object,126.68,0,0,0,1095.07,1,259,0.00,14,4,1,1,6
"PeriodicReloadingTrigger$Runnable",1,0.00,1.00,3,0.02,139.81,1,0,6,1,0,136.08,0,8,0.00,0.00,1,0.00,0,0,1,0,1,0,0.00,0.00,java.lang.Object,136.08,0,0,0,46.60,0,13,0.00,1,0,0,2,0
"PrefixedKeysIterator",5,0.38,1.80,27,0.22,4243.64,9,4,2,5,1,70.74,48,50,3.00,0.00,3,0.00,0,0,2,0,1,6,0.55,0.00,java.lang.Object,120.20,0,1,0,661.57,0,157,0.00,9,3,1,0,1
"PropertiesBuilderParameters",0,0.00,0.00,1,0.02,162.30,0,0,4,0,8,171.00,0,7,0.00,0.00,0,0.50,0,1,0,4,2,0,0.00,0.00,,171.00,0,0,0,50.72,0,16,0.00,0,0,4,1,0
